year,skills,newCodeA,tenure,type,group,weight,A1age,A1age2,A1age3,A1cons
2006,1,37,1,1,1,40.97172,-.1260506,.0028276,-.0000207,1.843455
2006,1,37,2,1,1,8.225816,-.0243723,.0005711,-4.17e-06,.3500991
2006,1,37,3,1,1,5.875996,-.0690674,.0018129,-.000015,.8479741
2006,1,37,4,1,1,4.697026,-.0765155,.0021075,-.0000181,.8812805
2006,1,37,5,1,1,31.45621,-.0322525,.0007868,-5.72e-06,.4120483
2006,1,37,0,2,2,797.3697,-.0261417,.0006736,-5.45e-06,.3432947
2006,1,37,1,2,2,295.0283,-.0200462,.0005756,-5.06e-06,.2366073
2006,1,37,2,2,2,186.7742,.0005531,.0000548,-8.03e-07,-.0266781
2006,1,37,3,2,2,137.124,-.0264657,.0007444,-6.43e-06,.3104794
2006,1,37,4,2,2,184.303,-.0130339,.0004506,-4.33e-06,.1117369
2006,1,37,5,2,2,1055.544,-.0346859,.0009221,-7.47e-06,.4147219
2006,2,37,0,1,3,616.4398,.022175,-.0005168,3.88e-06,-.276217
2006,2,37,1,1,3,241.4565,.0215269,-.0004779,3.41e-06,-.2805737
2006,2,37,2,1,3,124.9009,.0495992,-.0011853,9.21e-06,-.6437846
2006,2,37,3,1,3,104.8023,-.0000556,.0001095,-1.66e-06,-.029268
2006,2,37,4,1,3,111.3989,.0404061,-.0009518,7.46e-06,-.5407192
2006,2,37,5,1,3,513.621,.0141398,-.0003302,2.85e-06,-.1967411
2006,2,37,0,2,4,1674.56,.0175695,-.000372,2.55e-06,-.2368246
2006,2,37,1,2,4,865.5435,.0317441,-.0007339,5.53e-06,-.4155987
2006,2,37,2,2,4,520.0991,.0385606,-.0008962,6.68e-06,-.4996856
2006,2,37,3,2,4,393.1977,.0312545,-.0007271,5.48e-06,-.4033205
2006,2,37,4,2,4,443.6011,.0352303,-.0007881,5.71e-06,-.4766297
2006,2,37,5,2,4,3028.379,.033058,-.0007622,5.87e-06,-.4483634
2006,3,37,0,1,5,273.3909,-.006233,.000105,-6.95e-07,.1548993
2006,3,37,1,1,5,70.25803,-.0283256,.0005969,-4.23e-06,.4718225
2006,3,37,2,1,5,25.00842,-.0199987,.000531,-4.51e-06,.2697312
2006,3,37,3,1,5,19.94538,.0358687,-.0007542,5.04e-06,-.508329
2006,3,37,4,1,5,12.24933,.00787,-.000091,2.35e-07,-.1522117
2006,3,37,5,1,5,44.80609,-.037671,.0010473,-8.85e-06,.4262499
2006,3,37,0,2,6,563.6091,-.0178187,.0003632,-2.50e-06,.31683
2006,3,37,1,2,6,258.742,-.0081698,.0001089,-4.41e-07,.2069378
2006,3,37,2,2,6,149.9916,.0320432,-.0007813,5.98e-06,-.3790533
2006,3,37,3,2,6,98.05462,.0378002,-.0008753,6.46e-06,-.4871667
2006,3,37,4,2,6,97.75067,.0647745,-.0015407,.0000118,-.8361591
2006,3,37,5,2,6,336.1939,.0719806,-.0016522,.0000124,-.991547
2006,1,38,0,1,1,1865.427,-.0753971,.0016809,-.0000123,1.130597
2006,1,38,1,1,1,918.3426,-.0814423,.0018317,-.0000135,1.209027
2006,1,38,2,1,1,451.7314,-.0845615,.0018907,-.0000138,1.253605
2006,1,38,3,1,1,315.4136,-.1129253,.0025654,-.000019,1.639789
2006,1,38,4,1,1,198.2113,-.1486734,.0034179,-.0000255,2.115492
2006,1,38,5,1,1,582.9254,-.0522101,.0011922,-8.67e-06,.750344
2006,1,38,0,2,2,6706.573,-.0374953,.0008347,-6.12e-06,.5780997
2006,1,38,1,2,2,4149.657,-.0371599,.0008091,-5.86e-06,.5886294
2006,1,38,2,2,2,2671.269,-.0434467,.0009576,-6.97e-06,.6727086
2006,1,38,3,2,2,1822.586,-.0425095,.0009238,-6.63e-06,.6662515
2006,1,38,4,2,2,1862.789,-.0399124,.0008974,-6.59e-06,.6032548
2006,1,38,5,2,2,22067.07,-.0156604,.000426,-3.42e-06,.1887703
2006,2,38,0,1,3,2821.341,.0122757,-.0002964,2.18e-06,-.1233183
2006,2,38,1,1,3,2115.471,.0168185,-.0004016,2.93e-06,-.1831025
2006,2,38,2,1,3,1642.088,.0124734,-.0002832,1.93e-06,-.1347886
2006,2,38,3,1,3,1329.387,.0187497,-.0004345,3.15e-06,-.2216789
2006,2,38,4,1,3,1183.917,.0133326,-.0002888,1.92e-06,-.1593519
2006,2,38,5,1,3,4964.283,.0116771,-.0002315,1.47e-06,-.1577851
2006,2,38,0,2,4,6895.659,.0157032,-.0003541,2.50e-06,-.1874826
2006,2,38,1,2,4,5164.529,.0172502,-.0003926,2.73e-06,-.201133
2006,2,38,2,2,4,5373.912,.0097049,-.0002139,1.40e-06,-.1015865
2006,2,38,3,2,4,4150.613,.0041509,-.0000834,3.98e-07,-.0247549
2006,2,38,4,2,4,4694.083,.0033932,-.0000412,-6.81e-08,-.0311536
2006,2,38,5,2,4,62477.72,-.0067479,.0002543,-2.51e-06,.0557812
2006,3,38,0,1,5,833.9302,-.0013457,.000019,-1.67e-07,.0640872
2006,3,38,1,1,5,548.784,-.0165117,.0004618,-4.10e-06,.2165584
2006,3,38,2,1,5,266.0387,-.0116589,.0003766,-3.63e-06,.1312681
2006,3,38,3,1,5,153.3144,-.0123215,.0003803,-3.55e-06,.1454177
2006,3,38,4,1,5,101.3335,-.0490433,.0012926,-.0000108,.6131198
2006,3,38,5,1,5,234.6994,-.0349509,.0008868,-7.09e-06,.458303
2006,3,38,0,2,6,2163.07,-.0060086,.0001384,-1.16e-06,.1237767
2006,3,38,1,2,6,1986.216,-.0043808,.0001095,-9.08e-07,.0872497
2006,3,38,2,2,6,844.9613,.0105023,-.0002427,1.70e-06,-.1075289
2006,3,38,3,2,6,494.6856,.000053,1.22e-06,-1.87e-07,.0402801
2006,3,38,4,2,6,385.6665,.0069699,-.0001564,1.05e-06,-.06332
2006,3,38,5,2,6,1765.301,-.0019697,.0000931,-8.98e-07,.0155822
2007,1,1,0,1,1,19.83835,-.0426638,.0011405,-9.54e-06,.5217284
2007,1,1,1,1,1,12.96424,.0058951,-.0000189,-5.91e-07,-.1326092
2007,1,1,2,1,1,7.49073,.1045007,-.0025873,.0000211,-1.372732
2007,1,1,3,1,1,5.896209,-.0382092,.0007468,-3.90e-06,.5814056
2007,1,1,4,1,1,4.789129,-.3280417,.0077509,-.0000591,4.498641
2007,1,1,5,1,1,60.21014,-.1023827,.0025104,-.0000194,1.333066
2007,1,1,0,2,2,490.1617,.0079216,-.0000536,-5.65e-07,-.1549501
2007,1,1,1,2,2,311.0358,.0194182,-.0003022,1.21e-06,-.3284501
2007,1,1,2,2,2,243.5093,.0147443,-.0002124,7.51e-07,-.2602625
2007,1,1,3,2,2,206.1038,-.0114614,.000444,-4.53e-06,.0759681
2007,1,1,4,2,2,116.2109,.0451883,-.0008722,5.39e-06,-.7140996
2007,1,1,5,2,2,710.7899,-.006171,.0002511,-2.37e-06,.0244634
2007,2,1,0,1,3,166.2255,.0202451,-.000408,2.59e-06,-.2850516
2007,2,1,1,1,3,112.6544,.0346116,-.0007747,5.56e-06,-.4628518
2007,2,1,2,1,3,59.71838,.0069593,-.0000829,2.26e-07,-.1286215
2007,2,1,3,1,3,30.12007,.0478825,-.001109,8.50e-06,-.6522794
2007,2,1,4,1,3,31.58483,-.0048938,.0002888,-3.30e-06,-.0183728
2007,2,1,5,1,3,372.1927,-.0276425,.0006363,-4.23e-06,.3710242
2007,2,1,0,2,4,1505.774,.0318363,-.0006404,4.05e-06,-.4658841
2007,2,1,1,2,4,1091.346,.0212416,-.0003666,1.81e-06,-.3366514
2007,2,1,2,2,4,913.2816,.0129216,-.0001691,3.73e-07,-.2310223
2007,2,1,3,2,4,637.8799,.0028493,.0000579,-1.21e-06,-.0939717
2007,2,1,4,2,4,432.4152,.0218512,-.0003255,1.23e-06,-.3908988
2007,2,1,5,2,4,2162.807,.0099991,-.0001426,7.30e-07,-.1898666
2007,3,1,0,1,5,193.7928,.0490408,-.0011365,8.44e-06,-.6443068
2007,3,1,1,1,5,84.73675,.0476997,-.0010404,7.15e-06,-.655216
2007,3,1,2,1,5,57.19051,.003515,.0000553,-1.30e-06,-.1094419
2007,3,1,3,1,5,62.8249,.0065243,-.0000143,-7.44e-07,-.1546388
2007,3,1,4,1,5,38.22831,.0350107,-.000722,4.95e-06,-.5266113
2007,3,1,5,1,5,308.03,-.0009807,.0000758,-5.41e-07,-.0256476
2007,3,1,0,2,6,1551.207,.0329349,-.0006365,3.80e-06,-.4971196
2007,3,1,1,2,6,914.2632,.0408864,-.0008328,5.30e-06,-.5951886
2007,3,1,2,2,6,651.8095,.0521918,-.001073,7.02e-06,-.7730433
2007,3,1,3,2,6,594.1751,.0282086,-.0004913,2.55e-06,-.4618877
2007,3,1,4,2,6,405.7717,.0523604,-.0010195,6.30e-06,-.8191474
2007,3,1,5,2,6,1687.97,.0055215,.0000406,-1.29e-06,-.1688129
2007,2,2,0,1,3,155.6813,.0438301,-.0010713,8.30e-06,-.5344453
2007,2,2,1,1,3,71.73781,.0425005,-.0010274,7.84e-06,-.5211173
2007,2,2,2,1,3,29.86635,.0342352,-.0008285,6.29e-06,-.4100078
2007,2,2,3,1,3,22.00107,.0861576,-.001975,.0000144,-1.16046
2007,2,2,4,1,3,16.54071,-.0066632,.0003428,-3.98e-06,.0153805
2007,2,2,5,1,3,88.43634,.0106122,-.0001059,-3.10e-08,-.2181184
2007,2,2,0,2,4,924.3187,.0436101,-.0009386,6.35e-06,-.6041269
2007,2,2,1,2,4,447.2622,.0435829,-.0009547,6.63e-06,-.5967671
2007,2,2,2,2,4,317.1336,.0186477,-.0003145,1.39e-06,-.2884039
2007,2,2,3,2,4,244.9989,.0182728,-.0003268,1.75e-06,-.2812436
2007,2,2,4,2,4,188.4593,.0472194,-.0009635,6.26e-06,-.7024394
2007,2,2,5,2,4,768.5637,.0181234,-.0002678,1.01e-06,-.3222632
2007,3,2,0,1,5,424.2998,.0457877,-.0010583,7.75e-06,-.5936232
2007,3,2,1,1,5,288.8795,.0367958,-.0008717,6.48e-06,-.4538108
2007,3,2,2,1,5,156.2987,.0685234,-.0016179,.0000121,-.8825333
2007,3,2,3,1,5,100.7229,.0742056,-.0016887,.0000122,-1.000682
2007,3,2,4,1,5,71.73036,.0952156,-.0022483,.000017,-1.25476
2007,3,2,5,1,5,881.0491,.0612093,-.0012544,8.29e-06,-.9254481
2007,3,2,0,2,6,2234.7,.0495555,-.0010982,7.70e-06,-.6730263
2007,3,2,1,2,6,1658.12,.0397111,-.000952,7.15e-06,-.4846981
2007,3,2,2,2,6,1156.701,.0608108,-.0014526,.000011,-.7681716
2007,3,2,3,2,6,1062.277,.071005,-.001649,.0000122,-.9386108
2007,3,2,4,2,6,668.2696,.0695618,-.0016093,.0000119,-.9205795
2007,3,2,5,2,6,3965.951,.0805935,-.0017289,.0000119,-1.171562
2007,1,3,0,1,1,104.9874,-.0610306,.0012777,-8.81e-06,.9738399
2007,1,3,1,1,1,35.34092,-.0934569,.0021723,-.0000166,1.341239
2007,1,3,2,1,1,23.92247,.0044779,-.0000703,2.56e-07,-.0505082
2007,1,3,3,1,1,7.411266,-.0271701,.0007611,-6.68e-06,.3299901
2007,1,3,4,1,1,9.622127,-.0034062,.000077,-1.87e-07,.0442778
2007,1,3,5,1,1,107.8454,-.0469896,.0012668,-.0000105,.5507764
2007,1,3,0,2,2,799.0126,.0114023,-.0002245,1.28e-06,-.1424621
2007,1,3,1,2,2,462.6591,.0053533,-.0000316,-4.80e-07,-.0954757
2007,1,3,2,2,2,326.0775,.0154139,-.0002904,1.68e-06,-.2231472
2007,1,3,3,2,2,216.5887,.0078409,-.0000672,-3.20e-07,-.1475332
2007,1,3,4,2,2,180.3779,-.0074469,.000298,-3.12e-06,.056491
2007,1,3,5,2,2,772.1546,-.0051685,.0002291,-2.30e-06,.0174855
2007,2,3,0,1,3,768.9423,.0309143,-.0006838,4.78e-06,-.4097679
2007,2,3,1,1,3,412.9681,.0259232,-.0005581,3.75e-06,-.3452716
2007,2,3,2,1,3,286.7932,.0261712,-.0005635,3.83e-06,-.3521697
2007,2,3,3,1,3,226.6985,.0315071,-.0006429,4.11e-06,-.4522678
2007,2,3,4,1,3,146.1163,.0312996,-.000676,4.66e-06,-.4293423
2007,2,3,5,1,3,1448.22,.0126071,-.0001724,5.11e-07,-.2236154
2007,2,3,0,2,4,3010.058,.0330557,-.0006898,4.50e-06,-.4642718
2007,2,3,1,2,4,1825.032,.0248944,-.0005139,3.30e-06,-.344765
2007,2,3,2,2,4,1492.207,.0213218,-.0004368,2.79e-06,-.2939917
2007,2,3,3,2,4,1208.302,.0338068,-.0007407,5.21e-06,-.461886
2007,2,3,4,2,4,992.8837,.026418,-.0005379,3.46e-06,-.3785783
2007,2,3,5,2,4,5283.78,.0150601,-.0002499,1.26e-06,-.247137
2007,3,3,0,1,5,243.985,.0593258,-.0013775,.0000102,-.7783918
2007,3,3,1,1,5,125.5169,.0550357,-.0012175,8.57e-06,-.7560857
2007,3,3,2,1,5,84.75027,.0174846,-.0003199,1.73e-06,-.2596017
2007,3,3,3,1,5,57.85008,.0341033,-.0007362,5.14e-06,-.4767344
2007,3,3,4,1,5,34.76361,.0911481,-.0021787,.0000168,-1.199168
2007,3,3,5,1,5,234.3043,.041309,-.0008036,5.10e-06,-.6538069
2007,3,3,0,2,6,765.015,.0693585,-.0016143,.000012,-.9119229
2007,3,3,1,2,6,551.4831,.0504404,-.0012028,9.05e-06,-.6319181
2007,3,3,2,2,6,488.2497,.0483987,-.0011678,8.84e-06,-.5932854
2007,3,3,3,2,6,431.1499,.0671936,-.0015517,.0000114,-.886877
2007,3,3,4,2,6,357.2364,.032071,-.0006491,4.19e-06,-.4717984
2007,3,3,5,2,6,1367.696,.0861507,-.0018691,.0000132,-1.257502
2007,1,4,0,1,1,114.398,-.0459576,.001009,-7.35e-06,.7146758
2007,1,4,1,1,1,47.06058,-.042341,.0010237,-8.05e-06,.596525
2007,1,4,2,1,1,22.72244,-.0026705,.0000649,-5.60e-07,.0682513
2007,1,4,3,1,1,18.15825,-.0619415,.0015921,-.0000129,.7801792
2007,1,4,4,1,1,10.15314,-.0215037,.0007017,-6.65e-06,.2001986
2007,1,4,5,1,1,129.2141,-.0549856,.0014101,-.0000112,.6802083
2007,1,4,0,2,2,1117.602,.0112983,-.000175,5.88e-07,-.1705962
2007,1,4,1,2,2,602.9394,.0278965,-.0006133,4.27e-06,-.370189
2007,1,4,2,2,2,425.2776,-.0046748,.0002185,-2.47e-06,.0318238
2007,1,4,3,2,2,327.8418,.0150536,-.0002305,8.90e-07,-.2509805
2007,1,4,4,2,2,282.8469,.0011401,.0001144,-1.87e-06,-.0702732
2007,1,4,5,2,2,1328.786,.0010096,.0000888,-1.34e-06,-.0632326
2007,2,4,0,1,3,791.9182,.0325666,-.0007492,5.41e-06,-.4114929
2007,2,4,1,1,3,363.8231,.0371899,-.0008462,6.03e-06,-.4788347
2007,2,4,2,1,3,221.049,.0333801,-.0007136,4.82e-06,-.4612636
2007,2,4,3,1,3,163.5026,.0265385,-.0005409,3.49e-06,-.3799893
2007,2,4,4,1,3,113.1804,.0497386,-.0012182,9.76e-06,-.635796
2007,2,4,5,1,3,772.8285,.007958,-.0000923,1.82e-07,-.1491643
2007,2,4,0,2,4,3157.082,.0356886,-.0007763,5.33e-06,-.4847419
2007,2,4,1,2,4,1874.177,.0340382,-.0007571,5.31e-06,-.449566
2007,2,4,2,2,4,1422.951,.0376797,-.0008244,5.72e-06,-.5129979
2007,2,4,3,2,4,1149.497,.0437739,-.0009851,7.13e-06,-.5911518
2007,2,4,4,2,4,822.8196,.0401561,-.0009035,6.52e-06,-.5391043
2007,2,4,5,2,4,4019.171,.0271295,-.0005662,3.90e-06,-.3937544
2007,3,4,0,1,5,362.6722,.0502927,-.0012249,9.35e-06,-.6109514
2007,3,4,1,1,5,165.2935,.0551599,-.0012854,9.43e-06,-.7093141
2007,3,4,2,1,5,104.0102,.0455184,-.0010296,7.38e-06,-.6032164
2007,3,4,3,1,5,75.20161,.0624161,-.0013348,9.02e-06,-.8869308
2007,3,4,4,1,5,46.80591,.071734,-.0015741,.000011,-1.00396
2007,3,4,5,1,5,352.288,.0504244,-.0010006,6.25e-06,-.7664224
2007,3,4,0,2,6,1390.328,.0717563,-.0016446,.000012,-.9612429
2007,3,4,1,2,6,799.7065,.0622225,-.0015006,.0000114,-.7746636
2007,3,4,2,2,6,573.9898,.0766587,-.0018063,.0000135,-.9957623
2007,3,4,3,2,6,425.7984,.0970617,-.0022654,.0000169,-1.286323
2007,3,4,4,2,6,337.1941,.1169628,-.0027261,.0000204,-1.570003
2007,3,4,5,2,6,1187.712,.0792446,-.0017607,.0000126,-1.110382
2007,1,5,0,1,1,159.7437,-.0996912,.0022945,-.0000172,1.433625
2007,1,5,1,1,1,63.26433,-.0577415,.0014181,-.0000112,.7855754
2007,1,5,2,1,1,19.83402,-.1324026,.003036,-.0000224,1.875915
2007,1,5,3,1,1,10.46111,-.0500114,.0012699,-.0000101,.6393163
2007,1,5,4,1,1,3.811547,-.0725685,.0018774,-.0000154,.9151824
2007,1,5,5,1,1,33.97542,-.0138812,.0003399,-2.34e-06,.1807606
2007,1,5,0,2,2,1236.256,-.0009058,.0000884,-1.24e-06,.0094474
2007,1,5,1,2,2,693.7357,-.0038312,.0001365,-1.40e-06,.0568301
2007,1,5,2,2,2,422.166,-.0015616,.0001304,-1.64e-06,-.0069829
2007,1,5,3,2,2,313.5389,.0002364,.0001105,-1.64e-06,-.0446429
2007,1,5,4,2,2,251.1885,-.0012857,.0001619,-2.13e-06,-.0344789
2007,1,5,5,2,2,1556.025,-.0076768,.0002825,-2.70e-06,.0583906
2007,2,5,0,1,3,829.4179,.0262915,-.0005894,4.16e-06,-.337832
2007,2,5,1,1,3,373.602,.0233029,-.0005174,3.64e-06,-.3012403
2007,2,5,2,1,3,212.1394,.0419652,-.0009527,6.97e-06,-.5618919
2007,2,5,3,1,3,128.7522,.0324457,-.0007104,5.00e-06,-.4431715
2007,2,5,4,1,3,70.37829,.0095818,-.0001182,1.56e-07,-.166847
2007,2,5,5,1,3,546.5465,.0145954,-.0002995,2.24e-06,-.2200965
2007,2,5,0,2,4,2130.582,.0416728,-.000931,6.61e-06,-.5591969
2007,2,5,1,2,4,1322.398,.0307786,-.0006933,4.97e-06,-.4024399
2007,2,5,2,2,4,990.8606,.0328158,-.0007398,5.32e-06,-.4313205
2007,2,5,3,2,4,780.2478,.0351367,-.0007828,5.58e-06,-.471963
2007,2,5,4,2,4,597.6217,.022087,-.0004882,3.42e-06,-.2851266
2007,2,5,5,2,4,3789.453,.023927,-.0004863,3.21e-06,-.3480792
2007,3,5,0,1,5,209.4229,.0383033,-.0009102,6.78e-06,-.4709156
2007,3,5,1,1,5,91.53057,.0512319,-.001208,8.93e-06,-.6449206
2007,3,5,2,1,5,48.74253,.0005854,.0000953,-1.61e-06,-.0324569
2007,3,5,3,1,5,37.27735,.0515123,-.0011918,8.72e-06,-.6683851
2007,3,5,4,1,5,17.09322,-.0014468,.0002112,-2.91e-06,-.0510534
2007,3,5,5,1,5,104.0699,.009681,-.0000477,-8.19e-07,-.2184133
2007,3,5,0,2,6,528.5771,.0529501,-.0012539,9.34e-06,-.6679808
2007,3,5,1,2,6,331.4694,.0699059,-.0016902,.0000129,-.873576
2007,3,5,2,2,6,179.2575,.0504384,-.0012364,9.54e-06,-.6112956
2007,3,5,3,2,6,155.7227,.0641766,-.0015235,.0000115,-.8231297
2007,3,5,4,2,6,96.90678,.0667734,-.001547,.0000114,-.8818105
2007,3,5,5,2,6,424.9301,.0775041,-.001735,.0000125,-1.073802
2007,1,6,0,1,1,40.97734,-.0252287,.0005497,-4.04e-06,.4136305
2007,1,6,1,1,1,39.52168,-.0308006,.0006441,-4.48e-06,.5094178
2007,1,6,2,1,1,11.70818,.0153973,-.0005488,5.25e-06,-.0508458
2007,1,6,3,1,1,3.614186,.0292992,-.0005598,3.09e-06,-.4247506
2007,1,6,4,1,1,3.812647,-.0706815,.0020175,-.0000178,.78417
2007,1,6,5,1,1,39.59089,.0433727,-.0010098,7.81e-06,-.5881465
2007,1,6,0,2,2,250.0227,-.0023551,.000093,-1.00e-06,.040913
2007,1,6,1,2,2,266.4783,-.0212154,.000526,-4.19e-06,.3024395
2007,1,6,2,2,2,203.2918,-.0085131,.0002546,-2.23e-06,.1051734
2007,1,6,3,2,2,130.3858,-.0191243,.0005183,-4.40e-06,.2483973
2007,1,6,4,2,2,81.18735,.0047649,-5.55e-06,-6.60e-07,-.0998181
2007,1,6,5,2,2,611.4091,-.0299565,.0007736,-6.04e-06,.3683309
2007,2,6,0,1,3,65.32298,.0215873,-.0004903,3.44e-06,-.2624674
2007,2,6,1,1,3,45.08502,.0501397,-.0012782,.0000103,-.5878754
2007,2,6,2,1,3,21.73097,.0398271,-.0009053,6.65e-06,-.5329579
2007,2,6,3,1,3,11.76477,.0200559,-.0004563,3.31e-06,-.25013
2007,2,6,4,1,3,14.27445,-.0517068,.001414,-.0000122,.6261931
2007,2,6,5,1,3,97.87152,-.0163647,.0004906,-4.27e-06,.1720136
2007,2,6,0,2,4,421.677,.0141821,-.0002873,1.81e-06,-.1888174
2007,2,6,1,2,4,412.915,-.0002162,.0000665,-9.78e-07,-.0012977
2007,2,6,2,2,4,404.269,.0139558,-.0002705,1.61e-06,-.1928752
2007,2,6,3,2,4,278.2352,.0290888,-.0006728,4.98e-06,-.370748
2007,2,6,4,2,4,167.7256,.0096692,-.0001609,6.53e-07,-.1340279
2007,2,6,5,2,4,1624.128,.0048583,-.0000103,-6.16e-07,-.1026588
2007,3,6,0,1,5,25.36871,.0499314,-.0009851,6.23e-06,-.7750158
2007,3,6,1,1,5,12.4678,.0678551,-.001837,.0000159,-.768584
2007,3,6,2,1,5,7.930356,-.0421564,.0008878,-6.18e-06,.693228
2007,3,6,3,1,5,6.029688,.1430246,-.0035289,.0000285,-1.848561
2007,3,6,4,1,5,1.040247,.0484047,-.0000868,-6.49e-06,-1.272482
2007,3,6,5,1,5,12.04266,-.0580169,.0012682,-8.84e-06,.8828932
2007,3,6,0,2,6,97.63129,.0214402,-.0004488,3.01e-06,-.2949084
2007,3,6,1,2,6,46.5322,.0053141,-.0000552,-3.82e-08,-.0812993
2007,3,6,2,2,6,40.06964,-.0125617,.0003215,-2.58e-06,.1906078
2007,3,6,3,2,6,25.97031,-.0071292,.0003003,-3.33e-06,.0729193
2007,3,6,4,2,6,16.95975,-.1355194,.003173,-.0000238,1.922941
2007,3,6,5,2,6,71.95734,-.0584188,.0013004,-9.20e-06,.870482
2007,1,7,0,1,1,274.0935,-.0255659,.0005506,-4.05e-06,.4272729
2007,1,7,1,1,1,197.7917,-.0135671,.0002011,-9.50e-07,.305767
2007,1,7,2,1,1,123.3515,-.000472,-.0000779,9.57e-07,.1106067
2007,1,7,3,1,1,58.26275,.0050604,-.0001597,1.31e-06,-.0001075
2007,1,7,4,1,1,29.11803,.008358,-.0002937,2.77e-06,-.0154286
2007,1,7,5,1,1,91.85113,-.0187974,.0004628,-3.74e-06,.2798966
2007,1,7,0,2,2,1641.907,-.0011139,.0000109,-1.35e-07,.0667943
2007,1,7,1,2,2,1637.208,.0017792,-.0000725,5.88e-07,.0380933
2007,1,7,2,2,2,1384.648,-.0015881,9.23e-06,-3.66e-08,.0812307
2007,1,7,3,2,2,953.7373,-.0091292,.0002101,-1.69e-06,.1666552
2007,1,7,4,2,2,511.882,-.0087437,.0002142,-1.77e-06,.1497992
2007,1,7,5,2,2,2593.149,.030878,-.0006866,4.99e-06,-.4211205
2007,2,7,0,1,3,733.2338,.0189505,-.0004636,3.48e-06,-.2044484
2007,2,7,1,1,3,616.8761,.0166748,-.000435,3.46e-06,-.1606417
2007,2,7,2,1,3,437.8837,.00457,-.000132,1.02e-06,-.0052797
2007,2,7,3,1,3,300.1952,.0122373,-.0003358,2.70e-06,-.0935881
2007,2,7,4,1,3,232.1276,.0082713,-.0002484,2.07e-06,-.0350845
2007,2,7,5,1,3,1845.137,-.0058811,.0000933,-5.63e-07,.1504695
2007,2,7,0,2,4,3130.766,.0218727,-.0004923,3.48e-06,-.2737836
2007,2,7,1,2,4,3100.124,.0189623,-.0004488,3.36e-06,-.2223929
2007,2,7,2,2,4,2933.116,.0129521,-.0003064,2.26e-06,-.1403333
2007,2,7,3,2,4,2512.805,.0043793,-.0001232,9.97e-07,-.0120689
2007,2,7,4,2,4,1731.872,.0056223,-.0001547,1.21e-06,-.0240125
2007,2,7,5,2,4,28027.86,.0051091,-.0001202,9.11e-07,-.040986
2007,1,8,0,1,1,175.1313,.0027569,-.0000967,7.56e-07,.0273962
2007,1,8,1,1,1,120.8111,-.0246339,.0005344,-3.88e-06,.4036813
2007,1,8,2,1,1,77.19812,-.0317713,.0007645,-6.12e-06,.4683217
2007,1,8,3,1,1,39.80483,-.0287848,.000663,-5.02e-06,.4370081
2007,1,8,4,1,1,28.43114,.0025148,-.0000472,1.22e-07,.0005036
2007,1,8,5,1,1,66.9841,.0082851,-.0000512,-6.36e-07,-.1685217
2007,1,8,0,2,2,1335.869,.0135111,-.0002782,1.77e-06,-.1734201
2007,1,8,1,2,2,1110.189,.0059119,-.0001078,4.86e-07,-.0608879
2007,1,8,2,2,2,1178.802,.0029302,-.0000309,-7.80e-08,-.0300927
2007,1,8,3,2,2,638.1952,.0070188,-.0001417,8.91e-07,-.0793838
2007,1,8,4,2,2,411.5689,.0137067,-.0002558,1.49e-06,-.1994235
2007,1,8,5,2,2,2703.016,.024971,-.0005346,3.82e-06,-.3550497
2007,2,8,0,1,3,850.5851,.0110028,-.0002496,1.67e-06,-.1130746
2007,2,8,1,1,3,552.6122,.0251576,-.0005879,4.31e-06,-.3058344
2007,2,8,2,1,3,373.9138,.0130471,-.0003243,2.44e-06,-.1260095
2007,2,8,3,1,3,228.5891,.0201168,-.0004678,3.34e-06,-.2335501
2007,2,8,4,1,3,109.2796,.0184475,-.0004352,3.20e-06,-.212008
2007,2,8,5,1,3,757.9624,.0130185,-.0002877,1.93e-06,-.1491337
2007,2,8,0,2,4,3796.415,.0196936,-.0004139,2.71e-06,-.2615955
2007,2,8,1,2,4,2793.388,.0177089,-.0003891,2.69e-06,-.222908
2007,2,8,2,2,4,3050.086,.0151579,-.0003173,2.08e-06,-.196739
2007,2,8,3,2,4,2752.411,.0102235,-.000189,1.03e-06,-.1374189
2007,2,8,4,2,4,1081.72,.0145518,-.0003177,2.16e-06,-.1776329
2007,2,8,5,2,4,15841.04,.0178053,-.0003595,2.33e-06,-.2512831
2007,3,8,0,1,5,108.6996,.0356783,-.0007733,5.39e-06,-.4952769
2007,3,8,1,1,5,72.10605,.0277845,-.0007262,5.97e-06,-.3022341
2007,3,8,2,1,5,38.7454,.0087887,-.0002353,1.98e-06,-.0728045
2007,3,8,3,1,5,17.96122,.028449,-.0005993,4.02e-06,-.3974094
2007,3,8,4,1,5,11.89584,-.0037856,.000208,-2.46e-06,.0144619
2007,3,8,5,1,5,36.6004,.0486457,-.0011021,8.32e-06,-.6821594
2007,3,8,0,2,6,466.3004,.0293851,-.0006502,4.76e-06,-.4060898
2007,3,8,1,2,6,353.8939,.0302245,-.0006697,4.68e-06,-.3981327
2007,3,8,2,2,6,288.2546,.0253621,-.0005454,3.68e-06,-.338391
2007,3,8,3,2,6,193.0388,.0432546,-.0010075,7.60e-06,-.5692257
2007,3,8,4,2,6,128.1042,.0339125,-.000714,4.80e-06,-.4805518
2007,3,8,5,2,6,527.3996,.0355008,-.0007642,5.44e-06,-.510006
2007,1,9,0,1,1,108.7566,-.0285784,.000642,-4.83e-06,.4510864
2007,1,9,1,1,1,62.5348,-.0281471,.0006626,-5.19e-06,.4253273
