,edu,exp,id,mar,offer,owage,time,work
57253,1,3,11450,0,1,25498.36091855263,3,1
57254,1,4,11450,0,0,-inf,4,0
57255,1,0,11451,0,0,61276.09099489957,0,0
57256,1,0,11451,0,0,6595.204593167269,1,0
57257,1,0,11451,0,0,9250.820802998755,2,0
57258,1,0,11451,0,0,38475.08214364245,3,0
57259,1,0,11451,0,0,-inf,4,0
57260,1,0,11452,0,1,67623.84802572602,0,1
57261,1,1,11452,0,1,14039.804329902157,1,0
57262,1,1,11452,0,0,20741.865080060452,2,0
57263,1,1,11452,0,1,2727.6427541587873,3,0
57264,1,1,11452,0,0,-inf,4,0
57265,1,0,11453,0,0,69151.62376166858,0,0
57266,1,0,11453,0,0,39659.8586144403,1,0
57267,1,0,11453,0,0,19796.3833464291,2,0
57268,1,0,11453,0,1,21202.260136721565,3,1
57269,1,1,11453,0,0,-inf,4,0
57270,1,0,11454,0,0,49214.578490255655,0,0
57271,1,0,11454,0,1,56004.799100110984,1,1
57272,1,1,11454,0,1,197490.47039247787,2,1
57273,1,2,11454,0,1,7895.24778716374,3,0
57274,1,2,11454,0,0,-inf,4,0
57275,1,0,11455,0,1,57343.68487040005,0,1
57276,1,1,11455,0,1,155320.12992158334,1,1
57277,1,2,11455,0,1,6619.847349500805,2,1
57278,1,3,11455,0,1,61420.27651036439,3,0
57279,1,3,11455,0,0,-inf,4,0
57280,1,0,11456,0,0,79479.54918029613,0,0
57281,1,0,11456,0,0,11676.844384260705,1,0
57282,1,0,11456,0,0,14000.127982122522,2,0
57283,1,0,11456,0,1,647026.3977727495,3,1
57284,1,1,11456,0,0,-inf,4,0
57285,1,0,11457,0,1,61358.96995740216,0,1
57286,1,1,11457,0,1,80100.7885418279,1,0
57287,1,1,11457,0,0,5131.5217202806125,2,0
57288,1,1,11457,0,1,15259.633216614688,3,1
57289,1,2,11457,0,0,-inf,4,0
57290,1,0,11458,0,0,11954.457970777781,0,0
57291,1,0,11458,0,0,11378.878554575425,1,0
57292,1,0,11458,0,0,100279.1488244555,2,0
57293,1,0,11458,0,1,10473.17675943527,3,0
57294,1,0,11458,0,0,-inf,4,0
57295,1,0,11459,0,1,3454.359936319463,0,1
57296,1,1,11459,0,1,74093.68001105706,1,1
57297,1,2,11459,0,1,3490.713927068955,2,0
57298,1,2,11459,0,0,1797.461321432945,3,0
57299,1,2,11459,0,0,-inf,4,0
57300,1,0,11460,0,1,111865.65353462295,0,1
57301,1,1,11460,0,1,19210.553832640624,1,0
57302,1,1,11460,0,0,209960.0842838352,2,0
57303,1,1,11460,0,0,21597.989370092655,3,0
57304,1,1,11460,0,0,-inf,4,0
57305,1,0,11461,0,0,2335.259578422595,0,0
57306,1,0,11461,0,1,112269.03283666885,1,1
57307,1,1,11461,0,1,8200.525434962796,2,0
57308,1,1,11461,0,0,13140.628991424364,3,0
57309,1,1,11461,0,0,-inf,4,0
57310,1,0,11462,0,0,15422.44233882359,0,0
57311,1,0,11462,0,0,50312.442912517,1,0
57312,1,0,11462,0,0,69068.03177065468,2,0
57313,1,0,11462,0,1,25716.22631857675,3,1
57314,1,1,11462,0,0,-inf,4,0
57315,1,0,11463,0,0,44665.5449621341,0,0
57316,1,0,11463,0,1,10054.139686020144,1,0
57317,1,0,11463,0,0,24246.818853869096,2,0
57318,1,0,11463,0,1,51237.14387215716,3,1
57319,1,1,11463,0,0,-inf,4,0
57320,1,0,11464,0,0,31407.064340971283,0,0
57321,1,0,11464,0,0,17998.06461375447,1,0
57322,1,0,11464,0,1,5730.431600008271,2,0
57323,1,0,11464,0,1,37674.61872415619,3,1
57324,1,1,11464,0,0,-inf,4,0
57325,1,0,11465,0,1,7670.521211303376,0,0
57326,1,0,11465,0,1,21057.89860529843,1,0
57327,1,0,11465,0,0,58854.7241274152,2,0
57328,1,0,11465,0,1,2431.962876791126,3,0
57329,1,0,11465,0,0,-inf,4,0
57330,1,0,11466,0,0,49843.54773332074,0,0
57331,1,0,11466,0,1,3276.6644999722384,1,0
57332,1,0,11466,0,0,23104.036831002933,2,0
57333,1,0,11466,0,1,17051.11303234676,3,0
57334,1,0,11466,0,0,-inf,4,0
57335,1,0,11467,0,0,27657.564484767918,0,0
57336,1,0,11467,0,0,15789.073666815202,1,0
57337,1,0,11467,0,0,62684.24069538274,2,0
57338,1,0,11467,0,0,11430.735059143235,3,0
57339,1,0,11467,0,0,-inf,4,0
57340,1,0,11468,0,0,78315.55231433369,0,0
57341,1,0,11468,0,1,17431.442445554425,1,0
57342,1,0,11468,0,1,18734.631830144765,2,1
57343,1,1,11468,0,1,12336.664871665827,3,0
57344,1,1,11468,0,0,-inf,4,0
57345,1,0,11469,0,1,36042.054800677,0,1
57346,1,1,11469,0,1,35022.03211128043,1,0
57347,1,1,11469,0,1,40610.7177414353,2,1
57348,1,2,11469,0,1,19790.69977488462,3,0
57349,1,2,11469,0,0,-inf,4,0
57350,2,0,11470,1,0,15553.369390845994,0,0
57351,2,0,11470,1,1,7458.973452242014,1,1
57352,2,1,11470,1,1,10171.389551479157,2,0
57353,2,1,11470,1,1,5551.826069494373,3,0
57354,2,1,11470,1,0,-inf,4,0
57355,2,0,11471,1,0,58130.12305595279,0,0
57356,2,0,11471,1,0,124298.45641119902,1,0
57357,2,0,11471,1,0,184277.2870461131,2,0
57358,2,0,11471,1,0,110347.65633406697,3,0
57359,2,0,11471,1,0,-inf,4,0
57360,2,0,11472,1,0,5775.848047421791,0,0
57361,2,0,11472,1,1,34726.851778184726,1,1
57362,2,1,11472,1,1,223380.47587468682,2,1
57363,2,2,11472,1,1,184955.57192756038,3,0
57364,2,2,11472,1,0,-inf,4,0
57365,2,0,11473,1,1,46717.42477535692,0,1
57366,2,1,11473,1,1,6016.878263791973,1,1
57367,2,2,11473,1,1,95351.27053053721,2,1
57368,2,3,11473,1,1,161262.0363447477,3,1
57369,2,4,11473,1,0,-inf,4,0
57370,2,0,11474,1,1,33459.41715713514,0,1
57371,2,1,11474,1,1,52984.3300450153,1,1
57372,2,2,11474,1,1,108234.98999014273,2,1
57373,2,3,11474,1,1,4528.062717850498,3,0
57374,2,3,11474,1,0,-inf,4,0
57375,2,0,11475,1,1,13941.469240100734,0,0
57376,2,0,11475,1,0,66602.44784632497,1,0
57377,2,0,11475,1,1,25231.078058999046,2,1
57378,2,1,11475,1,1,83449.5301115984,3,1
57379,2,2,11475,1,0,-inf,4,0
57380,2,0,11476,1,0,129175.88735739414,0,0
57381,2,0,11476,1,1,253041.14375215388,1,1
57382,2,1,11476,1,1,1056020.4527421088,2,1
57383,2,2,11476,1,1,39490.49198687415,3,0
57384,2,2,11476,1,0,-inf,4,0
57385,2,0,11477,1,1,26474.542969259124,0,1
57386,2,1,11477,1,1,151756.0787745013,1,1
57387,2,2,11477,1,1,67445.98703664486,2,1
57388,2,3,11477,1,1,116506.64874930953,3,1
57389,2,4,11477,1,0,-inf,4,0
57390,2,0,11478,1,0,45918.52855951379,0,0
57391,2,0,11478,1,0,60171.396846149786,1,0
57392,2,0,11478,1,0,53009.246957553914,2,0
57393,2,0,11478,1,1,362911.0438181777,3,1
57394,2,1,11478,1,0,-inf,4,0
57395,2,0,11479,1,1,28992.60332381042,0,1
57396,2,1,11479,1,1,38570.566011515526,1,1
57397,2,2,11479,1,1,66056.71795696342,2,1
57398,2,3,11479,1,1,230062.1612499155,3,1
57399,2,4,11479,1,0,-inf,4,0
57400,1,0,11480,0,1,107003.45959202015,0,1
57401,1,1,11480,0,1,43383.026473751095,1,1
57402,1,2,11480,0,1,40973.57186382763,2,1
57403,1,3,11480,0,1,108144.69641140653,3,1
57404,1,4,11480,0,0,-inf,4,0
57405,1,0,11481,0,0,11855.407464399945,0,0
57406,1,0,11481,0,0,35361.357050142724,1,0
57407,1,0,11481,0,1,11701.515623624759,2,0
57408,1,0,11481,0,0,88555.08698482385,3,0
57409,1,0,11481,0,0,-inf,4,0
57410,1,0,11482,0,1,14362.106424184374,0,1
57411,1,1,11482,0,1,18381.498837278945,1,1
57412,1,2,11482,0,1,8446.294732366807,2,1
57413,1,3,11482,0,1,46533.55881483824,3,1
57414,1,4,11482,0,0,-inf,4,0
57415,1,0,11483,0,1,83268.34053904116,0,1
57416,1,1,11483,0,1,12202.063213859046,1,0
57417,1,1,11483,0,1,11779.652976008745,2,0
57418,1,1,11483,0,0,17924.80284699652,3,0
57419,1,1,11483,0,0,-inf,4,0
57420,1,0,11484,0,0,16630.490589093984,0,0
57421,1,0,11484,0,1,27914.323115615,1,1
57422,1,1,11484,0,1,53530.33326563689,2,1
57423,1,2,11484,0,1,8810.297536173855,3,0
57424,1,2,11484,0,0,-inf,4,0
57425,1,0,11485,0,1,5639.389406678786,0,0
57426,1,0,11485,0,1,13592.235270571946,1,1
57427,1,1,11485,0,1,6322.437125434,2,0
57428,1,1,11485,0,1,4069.45027551027,3,0
57429,1,1,11485,0,0,-inf,4,0
57430,1,0,11486,0,1,4382.03791427946,0,0
57431,1,0,11486,0,0,189487.0535221956,1,0
57432,1,0,11486,0,1,95173.36982778437,2,1
57433,1,1,11486,0,1,36191.6079742557,3,1
57434,1,2,11486,0,0,-inf,4,0
57435,1,0,11487,0,1,38926.84170232926,0,1
57436,1,1,11487,0,1,658018.0314770946,1,1
57437,1,2,11487,0,1,30432.872268525516,2,0
57438,1,2,11487,0,0,73748.89466658165,3,0
57439,1,2,11487,0,0,-inf,4,0
57440,1,0,11488,0,0,60759.39465816065,0,0
57441,1,0,11488,0,0,287109.6396656774,1,0
57442,1,0,11488,0,0,30490.677829928896,2,0
57443,1,0,11488,0,1,10263.621503373179,3,0
57444,1,0,11488,0,0,-inf,4,0
57445,1,0,11489,0,1,39249.89026754512,0,1
57446,1,1,11489,0,1,76193.11423492696,1,1
57447,1,2,11489,0,1,44228.45597679849,2,1
57448,1,3,11489,0,1,44673.37627643859,3,0
57449,1,3,11489,0,0,-inf,4,0
57450,2,0,11490,0,1,55246.094221955165,0,1
57451,2,1,11490,0,1,91564.11125242621,1,1
57452,2,2,11490,0,1,1864.6992242856095,2,0
57453,2,2,11490,0,0,161235.14298605363,3,0
57454,2,2,11490,0,0,-inf,4,0
57455,2,0,11491,0,1,15767.194484758824,0,1
57456,2,1,11491,0,1,5226.995152601421,1,1
57457,2,2,11491,0,1,35785.87075632634,2,1
57458,2,3,11491,0,1,88433.98992318845,3,1
57459,2,4,11491,0,0,-inf,4,0
57460,2,0,11492,0,1,1659.5675221379156,0,0
57461,2,0,11492,0,0,359652.6426942123,1,0
57462,2,0,11492,0,1,87755.90160838701,2,1
57463,2,1,11492,0,1,94039.1401523628,3,1
57464,2,2,11492,0,0,-inf,4,0
57465,2,0,11493,0,1,2551.911998728904,0,0
57466,2,0,11493,0,1,22639.556397805336,1,1
57467,2,1,11493,0,1,6951.193610568685,2,0
57468,2,1,11493,0,0,51990.94020002502,3,0
57469,2,1,11493,0,0,-inf,4,0
57470,2,0,11494,0,0,117591.35255322498,0,0
57471,2,0,11494,0,1,80449.93043459882,1,1
57472,2,1,11494,0,1,15668.105013943086,2,0
57473,2,1,11494,0,1,362561.68514431245,3,1
57474,2,2,11494,0,0,-inf,4,0
57475,2,0,11495,0,1,63398.6288503605,0,1
57476,2,1,11495,0,1,133193.07117688877,1,1
57477,2,2,11495,0,1,14508.002035078616,2,0
57478,2,2,11495,0,1,21706.10062300958,3,0
57479,2,2,11495,0,0,-inf,4,0
57480,2,0,11496,0,1,20268.004146624495,0,0
57481,2,0,11496,0,0,61526.64284609351,1,0
57482,2,0,11496,0,0,15928.447730010508,2,0
57483,2,0,11496,0,0,8908.271012845013,3,0
57484,2,0,11496,0,0,-inf,4,0
57485,2,0,11497,0,1,37711.66388016421,0,1
57486,2,1,11497,0,1,88665.72155356192,1,1
57487,2,2,11497,0,1,24523.617104054563,2,1
57488,2,3,11497,0,1,34588.33406385097,3,0
57489,2,3,11497,0,0,-inf,4,0
57490,2,0,11498,0,0,248277.23639760015,0,0
57491,2,0,11498,0,0,78507.03749089943,1,0
57492,2,0,11498,0,0,68101.55072889781,2,0
57493,2,0,11498,0,0,24695.108216467535,3,0
57494,2,0,11498,0,0,-inf,4,0
57495,2,0,11499,0,1,11583.435365015801,0,1
57496,2,1,11499,0,1,50124.81743729013,1,1
57497,2,2,11499,0,1,353100.7944894039,2,1
57498,2,3,11499,0,1,15738.480693951955,3,0
57499,2,3,11499,0,0,-inf,4,0
57500,1,0,11500,0,0,49999.197105414205,0,0
57501,1,0,11500,0,1,8100.234533914713,1,0
57502,1,0,11500,0,0,26501.46727126384,2,0
57503,1,0,11500,0,0,583393.2441857592,3,0
57504,1,0,11500,0,0,-inf,4,0
57505,1,0,11501,0,0,23965.53948418792,0,0
57506,1,0,11501,0,1,1089.2239187011585,1,0
57507,1,0,11501,0,1,34645.273398591606,2,1
57508,1,1,11501,0,1,3770.6887978532127,3,0
57509,1,1,11501,0,0,-inf,4,0
57510,1,0,11502,0,0,3857.726067083244,0,0
57511,1,0,11502,0,1,5565.199878143445,1,1
57512,1,1,11502,0,1,5720.568069366225,2,0
57513,1,1,11502,0,1,44644.12535995839,3,1
57514,1,2,11502,0,0,-inf,4,0
57515,1,0,11503,0,0,140590.11410485435,0,0
57516,1,0,11503,0,1,3605.0445493008156,1,0
57517,1,0,11503,0,0,15637.957854233335,2,0
57518,1,0,11503,0,0,1901.5976395942732,3,0
57519,1,0,11503,0,0,-inf,4,0
57520,1,0,11504,0,1,14452.89670201182,0,1
57521,1,1,11504,0,1,23192.74522589624,1,0
57522,1,1,11504,0,0,38245.511502086985,2,0
57523,1,1,11504,0,1,21180.35415487459,3,1
57524,1,2,11504,0,0,-inf,4,0
57525,1,0,11505,0,1,33962.9218621132,0,1
57526,1,1,11505,0,1,35583.71597191217,1,0
57527,1,1,11505,0,0,30121.34497569298,2,0
57528,1,1,11505,0,0,6530.572796228163,3,0
57529,1,1,11505,0,0,-inf,4,0
57530,1,0,11506,0,1,7888.658347779347,0,1
57531,1,1,11506,0,1,9644.162629103743,1,0
57532,1,1,11506,0,0,12462.445717557865,2,0
57533,1,1,11506,0,1,11377.524375077865,3,0
57534,1,1,11506,0,0,-inf,4,0
57535,1,0,11507,0,0,141402.17123634167,0,0
57536,1,0,11507,0,0,2530.876654828996,1,0
57537,1,0,11507,0,0,3445.265286104932,2,0
57538,1,0,11507,0,0,28646.683083314885,3,0
57539,1,0,11507,0,0,-inf,4,0
57540,1,0,11508,0,0,211061.22600938633,0,0
57541,1,0,11508,0,0,65764.66525195306,1,0
57542,1,0,11508,0,1,5370.021540987005,2,0
57543,1,0,11508,0,1,25653.908946846175,3,0
57544,1,0,11508,0,0,-inf,4,0
57545,1,0,11509,0,1,53527.41150311212,0,0
57546,1,0,11509,0,1,150006.1690770039,1,1
57547,1,1,11509,0,1,70687.77620649298,2,1
57548,1,2,11509,0,1,59303.987390204915,3,1
57549,1,3,11509,0,0,-inf,4,0
57550,1,0,11510,1,1,28948.626265408944,0,1
57551,1,1,11510,1,1,8372.306031842587,1,0
57552,1,1,11510,1,1,5343.652952073045,2,0
57553,1,1,11510,1,0,20715.084183459156,3,0
57554,1,1,11510,1,0,-inf,4,0
57555,1,0,11511,1,0,111775.61000821965,0,0
57556,1,0,11511,1,1,198067.3522454329,1,1
57557,1,1,11511,1,1,34419.05687722956,2,1
57558,1,2,11511,1,1,340396.632090588,3,1
57559,1,3,11511,1,0,-inf,4,0
57560,1,0,11512,1,0,29976.851918867054,0,0
57561,1,0,11512,1,1,139072.72884993744,1,1
57562,1,1,11512,1,1,17802.10105295917,2,1
57563,1,2,11512,1,1,76127.39472271527,3,1
57564,1,3,11512,1,0,-inf,4,0
57565,1,0,11513,1,1,10661.251803941803,0,0
57566,1,0,11513,1,0,2604.7325403850227,1,0
57567,1,0,11513,1,1,355364.584094555,2,1
57568,1,1,11513,1,1,43655.63196431495,3,0
57569,1,1,11513,1,0,-inf,4,0
57570,1,0,11514,1,1,18903.021470290052,0,0
57571,1,0,11514,1,0,63440.306870027,1,0
57572,1,0,11514,1,1,38594.07790876616,2,1
57573,1,1,11514,1,1,22387.1190726246,3,0
57574,1,1,11514,1,0,-inf,4,0
57575,1,0,11515,1,0,113860.28169896983,0,0
57576,1,0,11515,1,1,61678.098040985555,1,1
57577,1,1,11515,1,1,2132.7212749698415,2,0
57578,1,1,11515,1,0,9024.241299011712,3,0
57579,1,1,11515,1,0,-inf,4,0
57580,1,0,11516,1,1,77083.9478276529,0,1
57581,1,1,11516,1,1,123949.50748834736,1,1
57582,1,2,11516,1,1,2660531.4801302818,2,1
57583,1,3,11516,1,1,123839.50373727545,3,1
57584,1,4,11516,1,0,-inf,4,0
57585,1,0,11517,1,1,65050.57892160377,0,1
57586,1,1,11517,1,1,38210.66103261962,1,1
57587,1,2,11517,1,1,17146.095339918298,2,0
57588,1,2,11517,1,0,162330.51424846667,3,0
57589,1,2,11517,1,0,-inf,4,0
57590,1,0,11518,1,0,5109.8841608353205,0,0
57591,1,0,11518,1,0,26259.641368966215,1,0
57592,1,0,11518,1,0,1092.5941614281485,2,0
57593,1,0,11518,1,0,65530.45127317737,3,0
57594,1,0,11518,1,0,-inf,4,0
57595,1,0,11519,1,0,60340.88275908272,0,0
57596,1,0,11519,1,0,31715.578160804016,1,0
57597,1,0,11519,1,0,6519.1229055047725,2,0
57598,1,0,11519,1,0,38435.77622566426,3,0
57599,1,0,11519,1,0,-inf,4,0
57600,2,0,11520,0,0,48475.999521077276,0,0
57601,2,0,11520,0,0,1403.3900255633703,1,0
57602,2,0,11520,0,0,1612.412873350428,2,0
57603,2,0,11520,0,1,18419.307194245914,3,0
57604,2,0,11520,0,0,-inf,4,0
57605,2,0,11521,0,0,79125.52806731581,0,0
57606,2,0,11521,0,1,134155.70545962252,1,1
57607,2,1,11521,0,1,38687.5568496643,2,1
57608,2,2,11521,0,1,17273.031798218115,3,0
57609,2,2,11521,0,0,-inf,4,0
57610,2,0,11522,0,1,16657.84689875695,0,1
57611,2,1,11522,0,1,34962.55319915148,1,1
57612,2,2,11522,0,1,253884.23044768747,2,1
57613,2,3,11522,0,1,49916.6903917447,3,1
57614,2,4,11522,0,0,-inf,4,0
57615,2,0,11523,0,1,8283.768385536396,0,0
57616,2,0,11523,0,1,86980.523378985,1,1
57617,2,1,11523,0,1,129813.50420820486,2,1
57618,2,2,11523,0,1,12905.18645980705,3,1
57619,2,3,11523,0,0,-inf,4,0
57620,2,0,11524,0,1,133724.12979542368,0,1
57621,2,1,11524,0,1,18017.439317528886,1,0
57622,2,1,11524,0,1,10057.552900615412,2,0
57623,2,1,11524,0,0,35864.60065400755,3,0
57624,2,1,11524,0,0,-inf,4,0
57625,2,0,11525,0,1,12143.068301634374,0,0
57626,2,0,11525,0,0,21182.11677591214,1,0
57627,2,0,11525,0,1,27756.877301123768,2,1
57628,2,1,11525,0,1,67092.67744704409,3,1
57629,2,2,11525,0,0,-inf,4,0
57630,2,0,11526,0,0,45518.178366775865,0,0
57631,2,0,11526,0,1,401470.5959753174,1,1
57632,2,1,11526,0,1,10028.077591494779,2,1
57633,2,2,11526,0,1,146538.2529716255,3,1
57634,2,3,11526,0,0,-inf,4,0
57635,2,0,11527,0,1,15912.588238855478,0,1
57636,2,1,11527,0,1,9898.370577983509,1,0
57637,2,1,11527,0,0,35096.33592949556,2,0
57638,2,1,11527,0,0,91683.91188721619,3,0
57639,2,1,11527,0,0,-inf,4,0
57640,2,0,11528,0,1,6915.619923835048,0,0
57641,2,0,11528,0,1,37938.73257647911,1,1
57642,2,1,11528,0,1,92941.90414908025,2,1
57643,2,2,11528,0,1,3303.1469389346853,3,1
57644,2,3,11528,0,0,-inf,4,0
57645,2,0,11529,0,1,520084.26986189844,0,1
57646,2,1,11529,0,1,3777.7400662799782,1,0
57647,2,1,11529,0,1,2134.5078317982925,2,0
57648,2,1,11529,0,1,194795.8900355974,3,1
57649,2,2,11529,0,0,-inf,4,0
57650,2,0,11530,1,0,24989.399190728054,0,0
57651,2,0,11530,1,0,96259.05054134653,1,0
57652,2,0,11530,1,0,136825.19340955905,2,0
57653,2,0,11530,1,0,3782.1294285134036,3,0
57654,2,0,11530,1,0,-inf,4,0
57655,2,0,11531,1,0,99182.20973191182,0,0
57656,2,0,11531,1,1,38491.73694409733,1,0
57657,2,0,11531,1,0,9261.605249158121,2,0
57658,2,0,11531,1,1,20054.87400247596,3,1
57659,2,1,11531,1,0,-inf,4,0
57660,2,0,11532,1,1,131019.19899984982,0,1
57661,2,1,11532,1,1,12444.518098156532,1,1
57662,2,2,11532,1,1,52119.05924047177,2,0
57663,2,2,11532,1,0,131050.46102547948,3,0
57664,2,2,11532,1,0,-inf,4,0
57665,2,0,11533,1,1,50765.15990542148,0,1
57666,2,1,11533,1,1,8864.180656276847,1,0
57667,2,1,11533,1,0,51806.04891901448,2,0
57668,2,1,11533,1,0,51562.20235484289,3,0
57669,2,1,11533,1,0,-inf,4,0
57670,2,0,11534,1,1,20470.891566885446,0,0
57671,2,0,11534,1,0,16257.7375479974,1,0
57672,2,0,11534,1,0,34458.96811469259,2,0
57673,2,0,11534,1,1,6399.389231740309,3,0
57674,2,0,11534,1,0,-inf,4,0
57675,2,0,11535,1,0,240813.083896544,0,0
57676,2,0,11535,1,0,25843.776754409526,1,0
57677,2,0,11535,1,0,25890.243478338223,2,0
57678,2,0,11535,1,0,111004.05442688451,3,0
57679,2,0,11535,1,0,-inf,4,0
57680,2,0,11536,1,0,121019.1800628732,0,0
57681,2,0,11536,1,0,17510.624440384203,1,0
57682,2,0,11536,1,1,96316.42829298133,2,1
57683,2,1,11536,1,1,17142.54708297055,3,0
57684,2,1,11536,1,0,-inf,4,0
57685,2,0,11537,1,1,13266.26404680271,0,1
57686,2,1,11537,1,1,10317.042109225918,1,0
57687,2,1,11537,1,0,9885.504513697855,2,0
57688,2,1,11537,1,1,24223.268062662508,3,0
57689,2,1,11537,1,0,-inf,4,0
57690,2,0,11538,1,0,22285.37038686195,0,0
57691,2,0,11538,1,1,15532.189330865698,1,0
57692,2,0,11538,1,1,12734.747566205784,2,1
57693,2,1,11538,1,1,497274.6566581156,3,1
57694,2,2,11538,1,0,-inf,4,0
57695,2,0,11539,1,1,167068.1632954278,0,1
57696,2,1,11539,1,1,114657.08472028132,1,1
57697,2,2,11539,1,1,57097.627614108686,2,1
57698,2,3,11539,1,1,164084.39824182945,3,1
57699,2,4,11539,1,0,-inf,4,0
57700,0,0,11540,0,1,10098.823969964043,0,0
57701,0,0,11540,0,1,126135.1015565669,1,1
57702,0,1,11540,0,1,74513.76093150699,2,1
57703,0,2,11540,0,1,91584.24554638576,3,1
57704,0,3,11540,0,0,-inf,4,0
57705,0,0,11541,0,0,24449.340078911428,0,0
57706,0,0,11541,0,1,480530.6474629942,1,1
57707,0,1,11541,0,1,15025.833938627658,2,0
57708,0,1,11541,0,1,170178.12148007547,3,1
57709,0,2,11541,0,0,-inf,4,0
57710,0,0,11542,0,0,1018670.4258349554,0,0
57711,0,0,11542,0,0,8445.466761583988,1,0
57712,0,0,11542,0,1,26826.278963081204,2,1
57713,0,1,11542,0,1,36081.40615236866,3,1
57714,0,2,11542,0,0,-inf,4,0
57715,0,0,11543,0,0,11888.383143705121,0,0
57716,0,0,11543,0,1,50357.615846473826,1,1
57717,0,1,11543,0,1,91094.61220568059,2,1
57718,0,2,11543,0,1,13489.334023980824,3,0
57719,0,2,11543,0,0,-inf,4,0
57720,0,0,11544,0,1,89858.49647200484,0,1
57721,0,1,11544,0,1,14078.167248965963,1,1
57722,0,2,11544,0,1,7900.193480219839,2,0
57723,0,2,11544,0,0,11594.670600207937,3,0
57724,0,2,11544,0,0,-inf,4,0
57725,0,0,11545,0,0,14946.897594274422,0,0
57726,0,0,11545,0,0,10940.412594823312,1,0
57727,0,0,11545,0,1,57464.66229054842,2,1
57728,0,1,11545,0,1,1464.0694981797415,3,0
57729,0,1,11545,0,0,-inf,4,0
57730,0,0,11546,0,0,17291.11784467028,0,0
57731,0,0,11546,0,0,15830.377729816764,1,0
57732,0,0,11546,0,1,39580.573453966244,2,1
57733,0,1,11546,0,1,39279.64403806702,3,1
57734,0,2,11546,0,0,-inf,4,0
57735,0,0,11547,0,0,128986.0047300085,0,0
57736,0,0,11547,0,1,17783.263643803566,1,0
57737,0,0,11547,0,1,11106.994886350076,2,0
57738,0,0,11547,0,1,4304.614689420305,3,0
57739,0,0,11547,0,0,-inf,4,0
57740,0,0,11548,0,1,10333.352743409516,0,0
57741,0,0,11548,0,1,69903.32124509425,1,1
57742,0,1,11548,0,1,184227.81246358776,2,1
57743,0,2,11548,0,1,81475.84512802243,3,1
57744,0,3,11548,0,0,-inf,4,0
57745,0,0,11549,0,1,39726.63708446251,0,1
57746,0,1,11549,0,1,15300.671254624733,1,1
57747,0,2,11549,0,1,68693.53716031008,2,1
57748,0,3,11549,0,1,8967.473349332538,3,0
57749,0,3,11549,0,0,-inf,4,0
57750,1,0,11550,0,1,41890.24310847169,0,1
57751,1,1,11550,0,1,28556.568534777038,1,1
57752,1,2,11550,0,1,82542.33053265896,2,1
57753,1,3,11550,0,1,6482.518692887116,3,0
57754,1,3,11550,0,0,-inf,4,0
57755,1,0,11551,0,1,112840.33079180724,0,1
57756,1,1,11551,0,1,226123.17218925382,1,1
57757,1,2,11551,0,1,58801.33647419472,2,1
57758,1,3,11551,0,1,18478.13263119445,3,1
57759,1,4,11551,0,0,-inf,4,0
57760,1,0,11552,0,0,119007.25422521064,0,0
57761,1,0,11552,0,1,1905.705584246205,1,0
57762,1,0,11552,0,0,44503.41064146011,2,0
57763,1,0,11552,0,0,10822.500726869837,3,0
57764,1,0,11552,0,0,-inf,4,0
57765,1,0,11553,0,0,39329.310305469975,0,0
57766,1,0,11553,0,0,118807.06990720157,1,0
57767,1,0,11553,0,0,25509.85711028574,2,0
57768,1,0,11553,0,0,20172.083003747484,3,0
57769,1,0,11553,0,0,-inf,4,0
57770,1,0,11554,0,1,22522.638604512733,0,1
57771,1,1,11554,0,1,91920.698922574,1,0
57772,1,1,11554,0,0,37380.93089395219,2,0
57773,1,1,11554,0,0,80105.95241026422,3,0
57774,1,1,11554,0,0,-inf,4,0
57775,1,0,11555,0,0,35068.10899390024,0,0
57776,1,0,11555,0,1,21617.27329695873,1,1
57777,1,1,11555,0,1,23007.99799114258,2,1
57778,1,2,11555,0,1,111743.76679173956,3,1
57779,1,3,11555,0,0,-inf,4,0
57780,1,0,11556,0,0,373482.2495998435,0,0
57781,1,0,11556,0,1,8761.077997557779,1,0
57782,1,0,11556,0,1,83760.64745527173,2,1
57783,1,1,11556,0,1,1600507.7644862873,3,1
57784,1,2,11556,0,0,-inf,4,0
57785,1,0,11557,0,1,10965.422733502217,0,0
57786,1,0,11557,0,0,29835.929480591778,1,0
57787,1,0,11557,0,1,2958.385595913576,2,0
57788,1,0,11557,0,0,14833.236315928025,3,0
57789,1,0,11557,0,0,-inf,4,0
57790,1,0,11558,0,0,6515.3201390255335,0,0
57791,1,0,11558,0,0,49839.959191320326,1,0
57792,1,0,11558,0,1,401557.6921744987,2,1
57793,1,1,11558,0,1,42802.45508314826,3,1
57794,1,2,11558,0,0,-inf,4,0
57795,1,0,11559,0,0,3281.598594753199,0,0
57796,1,0,11559,0,1,2932.202406061196,1,1
57797,1,1,11559,0,1,5319.387919326184,2,0
57798,1,1,11559,0,0,84092.56645192398,3,0
57799,1,1,11559,0,0,-inf,4,0
57800,2,0,11560,1,1,90972.96147773605,0,1
57801,2,1,11560,1,1,7452.590548740508,1,1
57802,2,2,11560,1,1,23331.908011044514,2,1
57803,2,3,11560,1,1,20668.488701158298,3,0
57804,2,3,11560,1,0,-inf,4,0
57805,2,0,11561,1,1,18987.916043091904,0,0
57806,2,0,11561,1,0,50677.47820332425,1,0
